1,0.693789,0.470000
2,0.693229,0.485000
3,0.685723,0.585000
4,0.692859,0.480000
5,0.686594,0.555000
6,0.682352,0.600000
7,0.685032,0.650000
8,0.683493,0.660000
9,0.681460,0.680000
10,0.687244,0.605000
11,0.677261,0.760000
12,0.675731,0.765000
13,0.677115,0.775000
14,0.673970,0.780000
15,0.674010,0.790000
16,0.678666,0.760000
17,0.670867,0.805000
18,0.670030,0.820000
19,0.669294,0.800000
20,0.668523,0.835000
21,0.664412,0.860000
22,0.670451,0.770000
23,0.658408,0.870000
24,0.664283,0.800000
25,0.664237,0.820000
26,0.655223,0.860000
27,0.651709,0.875000
28,0.649572,0.870000
29,0.646213,0.895000
30,0.642561,0.890000
31,0.643790,0.860000
32,0.638911,0.885000
33,0.623875,0.905000
34,0.616850,0.915000
35,0.612232,0.930000
36,0.603332,0.915000
37,0.604803,0.860000
38,0.576313,0.930000
39,0.579347,0.880000
40,0.562744,0.895000
41,0.529459,0.915000
42,0.497722,0.935000
43,0.492481,0.890000
44,0.427863,0.945000
45,0.425699,0.925000
46,0.386582,0.920000
47,0.353048,0.940000
48,0.378856,0.890000
49,0.362856,0.900000
50,0.367710,0.900000
51,0.308033,0.935000
52,0.357917,0.895000
53,0.345034,0.905000
54,0.339354,0.910000
55,0.329837,0.910000
56,0.284869,0.940000
57,0.308397,0.920000
58,0.299516,0.925000
59,0.338588,0.900000
60,0.270042,0.945000
61,0.301151,0.925000
62,0.331515,0.905000
63,0.308505,0.920000
64,0.307626,0.920000
65,0.326314,0.905000
66,0.289254,0.930000
67,0.287337,0.925000
68,0.262474,0.945000
69,0.311648,0.915000
70,0.267131,0.935000
71,0.310874,0.910000
72,0.268204,0.935000
73,0.245304,0.950000
74,0.311136,0.915000
75,0.309393,0.915000
76,0.315678,0.910000
77,0.265988,0.935000
78,0.295294,0.920000
79,0.308292,0.915000
80,0.226351,0.960000
81,0.254381,0.940000
82,0.285196,0.925000
83,0.311828,0.910000
84,0.274072,0.930000
85,0.288240,0.925000
86,0.245381,0.945000
87,0.310507,0.910000
88,0.297588,0.915000
89,0.296687,0.920000
90,0.262046,0.935000
91,0.204160,0.970000
92,0.257758,0.940000
93,0.191151,0.975000
94,0.243825,0.950000
95,0.262194,0.935000
96,0.305259,0.915000
97,0.259144,0.940000
98,0.294553,0.920000
99,0.270346,0.930000
100,0.278106,0.930000
101,0.320873,0.905000
102,0.275396,0.930000
103,0.272193,0.930000
104,0.306694,0.915000
105,0.293735,0.920000
106,0.310486,0.910000
107,0.271969,0.930000
108,0.264655,0.935000
109,0.248049,0.945000
110,0.271054,0.930000
111,0.283858,0.925000
112,0.245235,0.945000
113,0.283708,0.925000
114,0.308510,0.910000
115,0.215609,0.960000
116,0.257940,0.935000
117,0.239531,0.945000
118,0.259805,0.935000
119,0.247813,0.945000
120,0.299660,0.915000
121,0.311034,0.910000
122,0.253554,0.940000
123,0.372268,0.875000
124,0.199256,0.970000
125,0.244590,0.945000
126,0.261868,0.935000
127,0.318917,0.905000
128,0.245084,0.945000
129,0.289379,0.920000
130,0.274826,0.930000
131,0.303545,0.915000
132,0.270024,0.930000
133,0.293672,0.920000
134,0.233685,0.950000
135,0.240732,0.945000
136,0.289804,0.920000
137,0.364725,0.880000
138,0.233596,0.950000
139,0.262329,0.935000
140,0.233853,0.950000
141,0.278708,0.925000
142,0.273146,0.930000
143,0.205641,0.965000
144,0.255796,0.940000
145,0.233950,0.950000
146,0.271643,0.930000
147,0.227488,0.955000
148,0.253698,0.940000
149,0.299019,0.915000
150,0.290444,0.920000
151,0.232329,0.950000
152,0.209131,0.965000
153,0.250655,0.940000
154,0.262199,0.935000
155,0.245862,0.945000
156,0.357407,0.885000
157,0.290589,0.920000
158,0.242565,0.945000
159,0.232579,0.950000
160,0.206483,0.965000
161,0.318595,0.905000
162,0.374266,0.875000
163,0.241754,0.945000
164,0.288987,0.920000
165,0.249208,0.940000
166,0.221988,0.955000
167,0.273897,0.930000
168,0.263031,0.935000
169,0.261670,0.935000
170,0.270600,0.930000
171,0.245525,0.945000
172,0.254728,0.940000
173,0.364005,0.880000
174,0.250234,0.940000
175,0.261289,0.935000
176,0.333319,0.895000
177,0.202416,0.965000
178,0.269620,0.930000
179,0.233763,0.950000
180,0.247135,0.945000
181,0.236392,0.950000
182,0.203083,0.965000
183,0.231596,0.950000
184,0.232315,0.950000
185,0.291564,0.920000
186,0.259919,0.935000
187,0.240328,0.945000
188,0.328610,0.900000
189,0.204266,0.965000
190,0.271053,0.930000
191,0.195691,0.970000
192,0.234494,0.950000
193,0.308075,0.910000
194,0.251315,0.940000
195,0.232127,0.950000
196,0.279735,0.925000
197,0.308472,0.910000
198,0.227258,0.955000
199,0.230722,0.950000
200,0.390783,0.865000
201,0.338747,0.895000
202,0.300615,0.915000
203,0.223542,0.955000
204,0.318361,0.905000
205,0.240287,0.945000
206,0.331920,0.895000
207,0.224196,0.955000
208,0.248596,0.940000
209,0.355761,0.885000
210,0.273250,0.930000
211,0.290033,0.920000
212,0.300481,0.915000
213,0.260710,0.935000
214,0.269204,0.930000
215,0.264212,0.930000
216,0.203690,0.965000
217,0.280268,0.925000
218,0.290098,0.920000
219,0.259102,0.935000
220,0.271954,0.930000
221,0.251401,0.940000
222,0.252311,0.940000
223,0.240872,0.945000
224,0.260194,0.935000
225,0.210231,0.960000
226,0.282472,0.925000
227,0.244170,0.945000
228,0.194050,0.970000
229,0.214085,0.960000
230,0.363970,0.880000
231,0.260488,0.935000
232,0.223737,0.955000
233,0.226986,0.955000
234,0.237622,0.945000
235,0.231629,0.950000
236,0.244763,0.945000
237,0.267372,0.930000
238,0.231805,0.950000
239,0.289066,0.920000
240,0.224756,0.955000
241,0.259022,0.935000
242,0.232704,0.950000
243,0.244173,0.945000
244,0.212115,0.960000
245,0.243013,0.945000
246,0.243963,0.945000
247,0.295457,0.915000
248,0.237639,0.945000
249,0.244501,0.945000
250,0.287970,0.920000
251,0.243851,0.945000
252,0.238505,0.945000
253,0.271647,0.930000
254,0.240935,0.945000
255,0.220217,0.955000
256,0.272963,0.930000
257,0.259497,0.935000
258,0.355000,0.885000
259,0.229633,0.950000
260,0.317023,0.905000
261,0.290850,0.920000
262,0.230523,0.950000
263,0.268521,0.930000
264,0.304235,0.910000
265,0.289396,0.920000
266,0.220857,0.955000
267,0.230233,0.950000
268,0.252385,0.940000
269,0.287791,0.920000
270,0.252580,0.940000
271,0.272222,0.930000
272,0.309899,0.910000
273,0.257262,0.935000
274,0.282578,0.925000
275,0.219783,0.955000
276,0.272883,0.930000
277,0.201179,0.965000
278,0.231027,0.950000
279,0.274978,0.925000
280,0.298845,0.915000
281,0.259456,0.935000
282,0.277995,0.925000
283,0.320456,0.905000
284,0.277135,0.925000
285,0.242043,0.945000
286,0.222060,0.955000
287,0.232604,0.950000
288,0.298571,0.915000
289,0.238869,0.945000
290,0.220904,0.955000
291,0.205202,0.965000
292,0.345848,0.890000
293,0.269630,0.930000
294,0.318921,0.905000
295,0.290422,0.920000
296,0.287776,0.920000
297,0.374940,0.875000
298,0.257567,0.935000
299,0.249695,0.940000
300,0.242403,0.945000
301,0.240146,0.945000
302,0.355636,0.885000
303,0.239058,0.945000
304,0.280121,0.925000
305,0.277506,0.925000
306,0.185200,0.975000
307,0.228359,0.950000
308,0.260614,0.935000
309,0.202723,0.965000
310,0.319190,0.905000
311,0.308400,0.910000
312,0.220346,0.955000
313,0.258671,0.935000
314,0.250003,0.940000
315,0.278485,0.925000
316,0.253278,0.940000
317,0.328204,0.900000
318,0.298619,0.915000
319,0.260283,0.935000
320,0.240510,0.945000
321,0.220576,0.955000
322,0.221285,0.955000
323,0.272337,0.925000
324,0.221530,0.955000
325,0.310027,0.910000
326,0.281056,0.925000
327,0.242708,0.945000
328,0.255699,0.940000
329,0.307032,0.910000
330,0.299346,0.915000
331,0.219755,0.955000
332,0.220583,0.955000
333,0.249190,0.940000
334,0.271244,0.930000
335,0.271374,0.930000
336,0.173160,0.980000
337,0.267078,0.930000
338,0.209328,0.960000
339,0.262395,0.930000
340,0.300458,0.910000
341,0.220101,0.955000
342,0.272905,0.925000
343,0.228874,0.950000
344,0.312309,0.900000
345,0.243517,0.945000
346,0.260019,0.935000
347,0.237729,0.945000
348,0.280005,0.920000
349,0.252735,0.935000
350,0.330074,0.895000
351,0.219435,0.955000
352,0.274963,0.925000
353,0.282573,0.920000
354,0.314554,0.900000
355,0.246417,0.940000
356,0.253837,0.940000
357,0.283116,0.920000
358,0.303886,0.910000
359,0.226410,0.950000
360,0.204273,0.965000
361,0.235596,0.945000
362,0.258368,0.935000
363,0.233570,0.950000
364,0.204258,0.965000
365,0.262234,0.935000
366,0.258616,0.935000
367,0.270183,0.930000
368,0.201680,0.965000
369,0.335230,0.895000
370,0.314681,0.905000
371,0.261250,0.935000
372,0.258131,0.935000
373,0.258956,0.935000
374,0.268383,0.930000
375,0.261654,0.935000
376,0.217467,0.955000
377,0.220900,0.955000
378,0.209362,0.960000
379,0.266916,0.930000
380,0.261626,0.935000
381,0.259273,0.935000
382,0.268460,0.930000
383,0.230285,0.950000
384,0.220687,0.955000
385,0.338794,0.890000
386,0.190407,0.970000
387,0.287000,0.920000
388,0.239061,0.945000
389,0.269057,0.930000
390,0.249883,0.940000
391,0.259548,0.935000
392,0.220145,0.955000
393,0.202605,0.965000
394,0.202906,0.965000
395,0.231915,0.950000
396,0.288176,0.920000
397,0.278879,0.925000
398,0.258143,0.935000
399,0.238793,0.945000
400,0.258494,0.935000
401,0.220795,0.955000
402,0.268170,0.930000
403,0.268228,0.930000
404,0.238573,0.945000
405,0.287988,0.920000
406,0.183665,0.975000
407,0.227938,0.950000
408,0.334055,0.895000
409,0.247188,0.940000
410,0.213376,0.960000
411,0.228472,0.950000
412,0.288229,0.920000
413,0.263467,0.930000
414,0.226896,0.950000
415,0.238512,0.945000
416,0.229891,0.950000
417,0.258100,0.935000
418,0.244971,0.940000
419,0.252164,0.940000
420,0.252549,0.940000
421,0.205315,0.965000
422,0.248071,0.940000
423,0.210023,0.960000
424,0.191083,0.970000
425,0.224548,0.955000
426,0.260320,0.935000
427,0.225094,0.955000
428,0.267972,0.930000
429,0.256215,0.935000
430,0.214161,0.960000
431,0.260302,0.935000
432,0.243204,0.940000
433,0.210167,0.960000
434,0.225623,0.950000
435,0.212595,0.960000
436,0.226827,0.950000
437,0.246605,0.940000
438,0.200828,0.965000
439,0.227960,0.950000
440,0.268848,0.925000
441,0.267125,0.930000
442,0.232506,0.950000
443,0.225203,0.950000
444,0.204827,0.960000
445,0.211809,0.955000
446,0.248862,0.935000
447,0.269006,0.930000
448,0.241085,0.940000
449,0.220695,0.950000
450,0.235419,0.945000
451,0.205915,0.965000
452,0.242432,0.935000
453,0.206473,0.960000
454,0.262177,0.925000
455,0.214802,0.955000
456,0.249658,0.925000
457,0.204888,0.965000
458,0.228742,0.940000
459,0.233825,0.945000
460,0.219205,0.940000
461,0.204886,0.960000
462,0.237778,0.940000
463,0.172463,0.990000
464,0.200767,0.955000
465,0.240215,0.935000
466,0.233895,0.935000
467,0.229615,0.950000
468,0.219998,0.945000
469,0.200456,0.975000
470,0.203789,0.970000
471,0.199308,0.975000
472,0.212239,0.950000
473,0.226140,0.945000
474,0.221542,0.955000
475,0.263959,0.920000
476,0.229991,0.935000
477,0.191855,0.975000
478,0.231372,0.950000
479,0.236871,0.940000
480,0.196793,0.950000
481,0.233537,0.935000
482,0.202917,0.960000
483,0.209096,0.965000
484,0.195078,0.970000
485,0.232959,0.945000
486,0.224450,0.960000
487,0.192455,0.970000
488,0.218037,0.955000
489,0.192288,0.970000
490,0.208402,0.950000
491,0.230911,0.935000
492,0.197085,0.960000
493,0.262988,0.925000
494,0.212092,0.945000
495,0.196077,0.975000
496,0.188596,0.980000
497,0.199761,0.975000
498,0.192437,0.970000
499,0.216526,0.940000
500,0.198208,0.965000
501,0.231171,0.940000
502,0.208689,0.965000
503,0.201962,0.955000
504,0.237659,0.930000
505,0.177778,0.985000
506,0.205994,0.950000
507,0.225461,0.960000
508,0.185002,0.975000
509,0.225128,0.940000
510,0.223912,0.955000
511,0.174693,0.985000
512,0.182103,0.980000
513,0.223710,0.950000
514,0.170690,0.980000
515,0.231695,0.940000
516,0.234034,0.935000
517,0.195691,0.965000
518,0.181289,0.980000
519,0.199327,0.965000
520,0.195538,0.970000
521,0.205510,0.955000
522,0.187796,0.970000
523,0.250278,0.935000
524,0.236992,0.930000
525,0.197280,0.965000
526,0.204315,0.950000
527,0.195553,0.965000
528,0.194417,0.980000
529,0.192858,0.970000
530,0.177620,0.975000
531,0.189419,0.960000
532,0.213064,0.945000
533,0.214486,0.960000
534,0.225413,0.940000
535,0.249698,0.925000
536,0.180652,0.985000
537,0.220419,0.940000
538,0.200345,0.965000
539,0.229034,0.950000
540,0.180163,0.985000
541,0.203135,0.965000
542,0.185730,0.970000
543,0.185369,0.975000
544,0.219793,0.960000
545,0.239753,0.930000
546,0.196402,0.960000
547,0.189497,0.970000
548,0.185777,0.980000
549,0.245393,0.935000
550,0.241063,0.930000
551,0.190875,0.965000
552,0.215859,0.940000
553,0.174343,0.980000
554,0.205451,0.960000
555,0.185200,0.975000
556,0.193336,0.970000
557,0.183052,0.970000
558,0.202517,0.955000
559,0.190373,0.975000
560,0.189026,0.975000
561,0.216700,0.955000
562,0.240905,0.930000
563,0.203752,0.960000
564,0.197812,0.955000
565,0.175337,0.980000
566,0.222143,0.955000
567,0.226239,0.950000
568,0.198304,0.970000
569,0.226217,0.935000
570,0.202451,0.965000
571,0.186495,0.970000
572,0.211467,0.960000
573,0.215402,0.950000
574,0.188160,0.975000
575,0.197737,0.965000
576,0.225901,0.950000
577,0.200219,0.950000
578,0.212375,0.965000
579,0.200810,0.965000
580,0.202435,0.950000
581,0.231754,0.945000
582,0.194891,0.960000
583,0.190719,0.970000
584,0.223543,0.950000
585,0.206754,0.955000
586,0.175306,0.980000
587,0.191004,0.965000
588,0.195349,0.970000
589,0.192035,0.970000
590,0.211106,0.950000
591,0.238748,0.920000
592,0.215960,0.950000
593,0.212350,0.945000
594,0.232277,0.940000
595,0.216517,0.955000
596,0.202741,0.955000
597,0.187391,0.975000
598,0.201697,0.965000
599,0.200858,0.965000
600,0.191697,0.980000
601,0.210857,0.960000
602,0.189208,0.965000
603,0.186565,0.975000
604,0.195790,0.970000
605,0.189125,0.965000
606,0.238826,0.935000
607,0.228705,0.935000
608,0.221383,0.940000
609,0.200708,0.960000
610,0.215851,0.940000
611,0.206672,0.950000
612,0.221852,0.945000
613,0.221721,0.935000
614,0.211187,0.960000
615,0.203529,0.965000
616,0.197664,0.965000
617,0.214327,0.960000
618,0.194205,0.965000
619,0.164443,0.985000
620,0.215064,0.945000
621,0.203993,0.955000
622,0.179906,0.980000
623,0.209896,0.955000
624,0.187191,0.970000
625,0.225470,0.940000
626,0.219118,0.945000
627,0.194390,0.965000
628,0.209503,0.960000
629,0.199856,0.955000
630,0.210164,0.950000
631,0.200711,0.965000
632,0.203368,0.955000
633,0.207291,0.940000
634,0.221929,0.955000
635,0.184766,0.975000
636,0.219137,0.950000
637,0.216043,0.945000
638,0.199538,0.965000
639,0.188870,0.965000
640,0.180065,0.975000
641,0.212251,0.960000
642,0.183937,0.970000
643,0.233989,0.935000
644,0.213892,0.960000
645,0.202400,0.960000
646,0.217755,0.945000
647,0.191106,0.960000
648,0.202908,0.955000
649,0.180903,0.980000
650,0.200448,0.960000
651,0.230130,0.940000
652,0.192140,0.955000
653,0.194772,0.955000
654,0.202769,0.960000
655,0.213272,0.945000
656,0.153089,0.995000
657,0.189135,0.975000
658,0.218712,0.940000
659,0.228701,0.935000
660,0.186982,0.970000
661,0.166657,0.980000
662,0.195637,0.970000
663,0.193839,0.975000
664,0.208684,0.955000
665,0.208346,0.950000
666,0.181630,0.980000
667,0.199536,0.970000
668,0.180908,0.970000
669,0.230018,0.940000
670,0.225712,0.935000
671,0.233682,0.930000
672,0.184009,0.975000
673,0.168151,0.985000
674,0.232019,0.930000
675,0.201828,0.950000
676,0.189316,0.965000
677,0.185833,0.970000
678,0.185543,0.965000
679,0.204345,0.965000
680,0.195086,0.965000
681,0.178700,0.980000
682,0.172393,0.990000
683,0.213642,0.960000
684,0.249164,0.930000
685,0.149067,1.000000
686,0.195278,0.960000
687,0.210585,0.960000
688,0.226945,0.940000
689,0.152009,0.995000
690,0.190257,0.970000
691,0.196023,0.965000
